0,0,0.29,0,0,0,1,0,-0.8,1.6,0,-0.8,1.6,0,-0.8,1.6,0,-0.8,1.6
0.000222108,0.000700968,0.290388,-0.00821241,0.00161873,0.000723235,0.999965,-0.0743141,-0.804139,1.64474,0.008445,-0.805483,1.57671,-0.017514,-0.814389,1.60711,-0.00153064,-0.804021,1.5636
0.00463498,0.00724629,0.29383,-0.00756286,-0.00195499,0.00351419,0.999963,-0.0906095,-0.80887,1.59201,0.0516031,-0.778774,1.59309,-0.0213489,-0.824296,1.57613,0.0151931,-0.791302,1.59097
0.0092185,0.00956782,0.295844,-0.00662187,-0.00351772,0.00417976,0.999963,-0.0985919,-0.817204,1.5562,0.0886985,-0.765956,1.60594,-0.0228044,-0.836238,1.55941,0.024584,-0.809754,1.5933
0.0138186,0.0094453,0.297493,-0.00595605,-0.00407746,0.00381011,0.999967,-0.102394,-0.827404,1.53454,0.105033,-0.77461,1.59558,-0.0217711,-0.844203,1.54415,0.0334883,-0.823386,1.5923
0.0182023,0.00825911,0.29911,-0.00513564,-0.00485295,0.00325008,0.99997,-0.103406,-0.837323,1.5147,0.118313,-0.783038,1.57955,-0.0200333,-0.851492,1.53143,0.042209,-0.836302,1.58846
0.0223851,0.00657407,0.300539,-0.00423433,-0.00564642,0.00277998,0.999971,-0.103153,-0.847454,1.49658,0.130534,-0.79155,1.56267,-0.0176109,-0.858732,1.52001,0.0505594,-0.849351,1.58343
0.026535,0.0046118,0.301943,-0.00326437,-0.00645713,0.0023131,0.999971,-0.102325,-0.85738,1.47979,0.142593,-0.800268,1.54523,-0.0145634,-0.865621,1.50839,0.0596609,-0.861242,1.57993
0.0307104,0.00239225,0.302665,-0.00221644,-0.00681204,0.00175005,0.999973,-0.0983405,-0.87401,1.46078,0.155225,-0.813006,1.53128,-0.0104337,-0.876694,1.49433,0.0664978,-0.879761,1.57016
0.0362305,-0.000179827,0.305835,-0.00123509,-0.010285,0.00022913,0.999946,-0.0980005,-0.828413,1.48751,0.159362,-0.814873,1.4699,-0.00667837,-0.891267,1.4577,0.073884,-0.863833,1.60142
0.0425233,-0.00248402,0.306653,-0.00077352,-0.012299,-0.00112245,0.999923,-0.10498,-0.789341,1.51307,0.163855,-0.824909,1.4297,-0.0044118,-0.913627,1.43766,0.0814018,-0.851582,1.62882
0.0487345,-0.00408336,0.307213,-0.000624354,-0.0137996,-0.00197393,0.999903,-0.11394,-0.755425,1.52725,0.166736,-0.836615,1.39674,-0.00477257,-0.935498,1.42268,0.0900269,-0.839522,1.64802
0.0545355,-0.0048631,0.307363,-0.000627385,-0.014618,-0.00238987,0.99989,-0.121851,-0.739041,1.52767,0.169034,-0.850663,1.3743,-0.00716874,-0.955907,1.41294,0.0995245,-0.828501,1.65973
0.0594847,-0.00504461,0.307243,-0.000438224,-0.0151978,-0.00208465,0.999882,-0.123988,-0.738047,1.5145,0.171548,-0.866371,1.36382,-0.00813722,-0.972792,1.40575,0.109762,-0.820321,1.6641
0.0635897,-0.00542669,0.307395,-8.6362e-05,-0.0162018,-0.00189371,0.999867,-0.125651,-0.735089,1.50246,0.173991,-0.87961,1.35053,-0.00942151,-0.988408,1.39868,0.120115,-0.812854,1.66615
0.0670958,-0.00593832,0.30746,0.00032838,-0.0172614,-0.00165917,0.99985,-0.126994,-0.731845,1.49238,0.176611,-0.89225,1.33811,-0.0106575,-1.00348,1.39278,0.129701,-0.807248,1.66598
0.0702288,-0.00653634,0.307527,0.000773783,-0.0183186,-0.00136472,0.999831,-0.128056,-0.728202,1.48338,0.17929,-0.904304,1.32561,-0.0120591,-1.0178,1.38763,0.138485,-0.802953,1.66425
0.0731217,-0.00716563,0.307573,0.00122003,-0.0193256,-0.00100961,0.999812,-0.128909,-0.72442,1.47532,0.181937,-0.916153,1.31303,-0.013722,-1.03158,1.38305,0.146368,-0.799867,1.66151
0.0758903,-0.0077766,0.307616,0.00164279,-0.020244,-0.000597331,0.999794,-0.129664,-0.72071,1.46802,0.184453,-0.927998,1.30014,-0.0158245,-1.04485,1.379,0.153296,-0.797905,1.65798
0.0786324,-0.00831812,0.307579,0.00201825,-0.0210447,-0.000126785,0.999776,-0.130355,-0.7179,1.46175,0.186765,-0.940472,1.28676,-0.0182751,-1.0581,1.37425,0.159045,-0.797832,1.65352
0.0815788,-0.00874967,0.307742,0.00231972,-0.0216345,0.000369422,0.999763,-0.131319,-0.715779,1.45573,0.188684,-0.952958,1.27266,-0.0220731,-1.0703,1.37177,0.163551,-0.798815,1.64797
0.084676,-0.0089769,0.306942,0.00248128,-0.0221119,0.000940425,0.999752,-0.13219,-0.720044,1.4556,0.190695,-0.97053,1.25583,-0.0252221,-1.08664,1.35585,0.166245,-0.807453,1.64243
0.08975,-0.00902376,0.309258,0.00279766,-0.0222352,0.00108205,0.999748,-0.132679,-0.720658,1.42906,0.190252,-0.976342,1.24902,-0.0245692,-1.08298,1.38157,0.161583,-0.811638,1.61609
0.0934923,-0.0087805,0.306458,0.00264648,-0.0220092,0.00200441,0.999752,-0.136608,-0.73871,1.44615,0.191022,-1.00236,1.22524,-0.0272365,-1.10318,1.35313,0.161277,-0.83346,1.61766
0.102416,-0.00803034,0.312349,0.00268501,-0.0248853,0.00278066,0.999683,-0.137719,-0.739635,1.37101,0.193587,-0.971589,1.27474,-0.0122613,-1.08714,1.39308,0.153019,-0.846206,1.5562
0.111096,-0.00685292,0.314838,0.00244678,-0.0267891,0.00381785,0.999631,-0.13971,-0.748449,1.32029,0.196579,-0.948297,1.32613,-0.00297455,-1.07798,1.43518,0.147343,-0.867746,1.52167
0.118919,-0.00561156,0.316888,0.00227181,-0.0284311,0.00459724,0.999583,-0.142251,-0.756882,1.27612,0.199863,-0.919064,1.3677,0.00451644,-1.06405,1.47283,0.142415,-0.888096,1.49382
0.125975,-0.0043607,0.318261,0.00210473,-0.0299497,0.00524396,0.999535,-0.145057,-0.766218,1.23898,0.203169,-0.885701,1.40105,0.00969794,-1.04677,1.50719,0.138387,-0.908584,1.47305
0.13237,-0.00315175,0.319038,0.00194066,-0.0313166,0.00577105,0.999491,-0.14797,-0.776629,1.20805,0.206404,-0.850125,1.42638,0.0126785,-1.02682,1.53788,0.135231,-0.9291,1.45791
0.13824,-0.00201896,0.319307,0.00176728,-0.0325238,0.0061909,0.99945,-0.150848,-0.78828,1.18241,0.209469,-0.813752,1.44457,0.0136266,-1.00487,1.56495,0.132978,-0.949685,1.44728
0.143731,-0.000990088,0.31915,0.00157766,-0.0335564,0.00651005,0.999414,-0.153564,-0.801294,1.1611,0.212299,-0.777593,1.45667,0.0127838,-0.981484,1.58855,0.131703,-0.970374,1.4402
0.148987,-9.32754e-05,0.318633,0.00137039,-0.0343938,0.00673047,0.999385,-0.156,-0.815792,1.14324,0.214836,-0.742383,1.46371,0.0104172,-0.957165,1.60889,0.131518,-0.991221,1.43585
0.15414,0.000640126,0.317802,0.00114856,-0.0350091,0.00684826,0.999363,-0.158038,-0.831918,1.12806,0.217009,-0.708773,1.4666,0.00679745,-0.932331,1.62622,0.132556,-1.01229,1.43354
0.159305,0.00117754,0.316688,0.000914897,-0.0353681,0.00685131,0.99935,-0.159574,-0.849841,1.11493,0.218691,-0.677591,1.46607,0.0021742,-0.907363,1.64079,0.134923,-1.03362,1.43265
0.164569,0.00149463,0.315313,0.000663145,-0.0354444,0.00671497,0.999349,-0.16052,-0.869731,1.10334,0.219698,-0.649972,1.46274,-0.00324731,-0.882663,1.65276,0.13859,-1.05521,1.43252
0.16998,0.00159591,0.313699,0.000359294,-0.0352175,0.0064116,0.999359,-0.160976,-0.891751,1.09288,0.219665,-0.628029,1.45714,-0.00930935,-0.858757,1.6623,0.1432,-1.07699,1.43207
0.175534,0.00156721,0.311967,-4.60767e-05,-0.03479,0.00595427,0.999377,-0.16101,-0.915443,1.08221,0.219012,-0.610998,1.4517,-0.0158828,-0.836141,1.66983,0.148307,-1.09877,1.43075
0.181233,0.0015212,0.309826,-0.000610105,-0.0341686,0.00537179,0.999401,-0.161357,-0.941735,1.07008,0.218023,-0.601066,1.44908,-0.0226371,-0.817386,1.67565,0.152509,-1.12194,1.42376
0.187521,0.00169955,0.308488,-0.00144024,-0.0333708,0.00488553,0.99943,-0.161506,-0.967016,1.05631,0.216051,-0.593717,1.44797,-0.0302517,-0.800198,1.6787,0.157711,-1.14244,1.4214
0.193634,0.00205371,0.303239,-0.00234529,-0.0314745,0.00424221,0.999493,-0.165818,-1.00393,1.02999,0.218498,-0.60608,1.47564,-0.0309926,-0.819389,1.67805,0.157813,-1.17146,1.38613
0.207018,0.00278381,0.310257,-0.00150205,-0.0336824,0.00314332,0.999427,-0.145628,-0.987681,1.08519,0.21024,-0.619197,1.3967,-0.0320868,-0.834958,1.59454,0.159894,-1.16166,1.41495
0.219266,0.00291501,0.312813,-0.000610792,-0.0345962,0.00209142,0.999399,-0.129703,-0.991553,1.14164,0.204392,-0.636123,1.34958,-0.0333453,-0.860413,1.54685,0.16129,-1.16691,1.44775
0.229665,0.0028615,0.315454,7.65919e-05,-0.0355441,0.00140562,0.999367,-0.117389,-0.98655,1.19356,0.200065,-0.649248,1.30738,-0.0333839,-0.882285,1.50483,0.162424,-1.16742,1.47788
0.238666,0.00263848,0.317605,0.000685792,-0.0366111,0.000867273,0.999329,-0.10729,-0.974385,1.24179,0.196855,-0.660805,1.27115,-0.0328182,-0.903327,1.46973,0.163826,-1.16536,1.50674
0.246532,0.00230727,0.319201,0.00114957,-0.0376769,0.000446836,0.999289,-0.0999393,-0.955968,1.28503,0.194639,-0.671576,1.2409,-0.0316859,-0.923939,1.44047,0.165448,-1.16094,1.53385
0.25348,0.00193194,0.320238,0.00143843,-0.0386787,0.000125696,0.999251,-0.0954339,-0.932624,1.32244,0.193211,-0.682202,1.21652,-0.0301283,-0.944504,1.41627,0.167279,-1.15439,1.55902
0.259688,0.00158044,0.320762,0.00153736,-0.0395689,-0.000108004,0.999216,-0.0936812,-0.905975,1.35356,0.192323,-0.693097,1.19769,-0.0283667,-0.965223,1.39635,0.169288,-1.14597,1.58208
0.265302,0.00132765,0.320831,0.0014395,-0.0403106,-0.000262564,0.999186,-0.0944794,-0.877771,1.37826,0.191696,-0.704508,1.18401,-0.0267057,-0.986184,1.38005,0.171429,-1.13595,1.60287
0.270423,0.00125803,0.32051,0.00113702,-0.0408677,-0.000340459,0.999164,-0.0976256,-0.849965,1.39643,0.191062,-0.716532,1.17514,-0.0254883,-1.00735,1.36687,0.173638,-1.12457,1.62119
0.275091,0.00146136,0.319854,0.000614108,-0.0411912,-0.00032793,0.999151,-0.102994,-0.825317,1.40727,0.190253,-0.729229,1.17146,-0.0248765,-1.02844,1.35665,0.175879,-1.11203,1.63672
0.279278,0.001993,0.318809,-8.96928e-05,-0.0410703,-0.000168489,0.999156,-0.109307,-0.812528,1.40523,0.189976,-0.743144,1.17574,-0.024017,-1.04862,1.34899,0.178359,-1.09861,1.64864
