0.34057,-0.0602285,-0.0507013,0.0380485,-0.0750745,0.00574391,0.0157111,1.12701,0.142376,0.163822,-1.00881,-0.202183,0.140755,-1.05281,-0.218782,0.255681,0.946133,0.115607
0.377631,-0.0684938,-0.0852207,0.0334431,0.0879306,-0.0341787,0.133553,1.02149,0.198387,0.204439,-0.870625,-0.776758,0.195728,-0.857332,-1.05938,0.231339,0.600176,0.270493
0.431301,-0.0741807,-0.0954025,0.0317995,0.157816,-0.0428378,0.105541,0.983588,0.123415,0.257822,-1.01279,-0.837048,0.196773,-0.864339,-1.19077,0.243518,0.606266,0.279818
0.478979,-0.0712956,-0.114057,0.0406155,0.225754,-0.0591849,0.132539,0.960564,0.0782888,0.275906,-1.10208,-1.00675,0.0634451,-0.797864,-1.17011,0.267322,0.513665,0.194625
0.483664,-0.019918,-0.0891845,-0.00556986,0.398651,0.00718133,0.073733,0.906014,0.0349425,-0.000555601,-0.775723,-1.46066,-0.189869,-0.117636,0.514566,-0.282133,-0.453689,-0.446414
0.464233,0.0220599,-0.0552716,-0.0179605,0.445687,0.0314684,0.022001,-0.495898,-0.546543,-0.25636,-0.73887,-0.995247,0.146996,0.298978,0.934705,-0.367602,-0.918047,-0.873555
0.442054,0.0378808,0.0687598,-0.107965,0.0567755,0.0272969,0.0405519,-1.0255,-1.16615,-0.432998,-0.00747035,1.67303,0.188188,0.32836,0.904455,-0.194273,-1.13235,-1.27549
0.420319,0.048535,0.0962934,-0.109541,0.00376196,0.0234405,-0.000571672,-0.952673,-0.884245,-0.42984,0.262697,1.63503,0.0927196,0.534548,0.82777,-0.192242,-1.03288,-1.16738
0.399515,0.0534006,0.0798554,-0.100078,-0.00146263,0.012027,-0.0167288,-0.913933,-0.702689,-0.403828,0.528505,1.53628,0.0666418,0.608625,0.775926,-0.182544,-0.981241,-1.02421
0.381466,0.0531438,0.0501155,-0.0885049,0.00536832,0.000904038,-0.0180294,-0.909086,-0.530006,-0.373807,0.671974,1.41795,0.044927,0.653176,0.718867,-0.160513,-0.947201,-0.897148
0.36812,0.0482818,0.0184234,-0.0757012,0.0151326,-0.0100237,-0.00941967,-0.948069,-0.369394,-0.336653,0.781888,1.27193,0.0182589,0.688048,0.647904,-0.129609,-0.938749,-0.788923
0.360982,0.038013,-0.0123174,-0.0607491,0.0301525,-0.0177921,0.0134775,-1.0133,-0.233568,-0.300743,0.844931,1.12632,-0.00960588,0.70981,0.567047,-0.0789326,-0.94609,-0.711589
0.363872,0.021443,-0.0348879,-0.0433609,0.0570751,-0.0235308,0.0567316,-1.08034,-0.205119,-0.280553,0.876929,0.971948,-0.031085,0.718345,0.451883,-0.00369731,-0.904168,-0.757165
0.324276,-0.0107102,-0.0673042,-0.0174286,0.140781,-0.083272,0.224004,-1.02871,0.0490957,-0.241033,0.457053,0.597148,0.00122161,0.511852,0.0541331,0.141645,-0.787438,-0.197458
0.268526,-0.00330507,-0.0721841,-0.0661033,0.203923,-0.0692538,0.313084,-0.809131,0.909675,-0.101199,-0.360295,-0.697282,0.119298,-0.0526176,-1.09619,-0.467289,-0.129107,1.34663
0.224442,-0.00374221,-0.0520232,-0.0630738,0.194096,-0.0412952,0.28715,-0.65696,0.53943,-0.0909261,-0.427929,-0.319552,0.144815,-0.139929,-0.708103,-0.391598,0.110325,1.14495
0.187159,-0.00151205,-0.0450513,-0.06024,0.179199,-0.013945,0.275853,-0.530114,0.487778,-0.116915,-0.406883,-0.180045,0.126893,-0.169371,-0.450202,-0.370557,0.287899,1.04759
0.148295,-0.000691036,-0.0458621,-0.0506236,0.159471,-0.00166499,0.265481,-0.432159,0.398248,-0.146473,-0.355757,-0.0180568,0.11862,-0.143079,-0.17338,-0.297394,0.37933,0.891768
0.104086,0.00136082,-0.0506708,-0.0419858,0.134205,0.00349916,0.251507,-0.333009,0.387335,-0.191752,-0.266735,0.113186,0.105728,-0.0855417,0.108489,-0.23518,0.420653,0.745739
0.0546223,0.00596354,-0.0554373,-0.0357454,0.106302,-0.00109951,0.220898,-0.22301,0.418793,-0.245073,-0.128473,0.238585,0.0828732,-0.0191197,0.365738,-0.176929,0.378509,0.557486
0.0255596,0.00352663,-0.0133652,-0.00370006,0.00488327,0.00141782,0.0341578,-0.0197765,0.0268808,-0.0509693,0.00278113,0.0252431,0.00242987,0.00382791,0.0324915,-0.0158334,0.0267564,0.0274611
