0.685305,-0.00430481,0.325109,0.0211248,-0.0329934,0.0113988,0.999167,-0.131213,-0.559363,1.52022,0.181653,-0.816586,1.3248,-0.096511,-0.937769,1.444,0.152986,-0.570669,1.62015
0.704831,-0.00793645,0.320267,0.0229307,-0.0313116,0.0109855,1.04768,-0.123621,-0.509575,1.5304,0.192523,-0.859327,1.27969,-0.0860709,-0.978504,1.38216,0.164141,-0.54478,1.63559
0.726991,-0.0117316,0.31525,0.0250646,-0.0290528,0.0105718,1.10765,-0.118141,-0.461339,1.53576,0.206247,-0.912057,1.237,-0.0766184,-1.0224,1.31893,0.177655,-0.513387,1.65009
0.751157,-0.0149348,0.309677,0.0270651,-0.0247558,0.0101087,1.16379,-0.111728,-0.411178,1.54004,0.218221,-0.964397,1.18278,-0.0767829,-1.05728,1.27366,0.186856,-0.495246,1.65481
0.775198,-0.0153952,0.30538,0.0268648,-0.0155283,0.010715,1.16646,-0.108821,-0.376506,1.53828,0.215253,-1.00283,1.10618,-0.0845785,-1.05681,1.31011,0.169279,-0.525336,1.62719
0.798184,-0.014058,0.303688,0.022914,-0.00550445,0.0103116,1.02966,-0.107636,-0.41181,1.50286,0.200198,-1.03441,1.08095,-0.07499,-1.04098,1.35661,0.1526,-0.574107,1.5789
0.820068,-0.0120507,0.307881,0.01863,-0.00481544,0.0102964,0.964444,-0.105795,-0.463241,1.44455,0.177978,-1.02982,1.17533,-0.0666019,-1.02315,1.40119,0.143569,-0.630678,1.51434
0.84087,-0.0095482,0.312592,0.0164123,-0.00481477,0.011138,0.99179,-0.106163,-0.510083,1.40331,0.156815,-1.01444,1.25337,-0.0624852,-0.994957,1.44193,0.133828,-0.681347,1.45778
0.860649,-0.00686349,0.316325,0.014051,-0.0049389,0.0114537,0.999442,-0.107029,-0.55565,1.36964,0.13688,-0.985968,1.32985,-0.0593107,-0.964153,1.48023,0.124935,-0.730099,1.40784
0.879574,-0.00423309,0.318515,0.012037,-0.00482348,0.011526,1.00907,-0.107907,-0.601314,1.34486,0.118543,-0.951212,1.39915,-0.0573262,-0.931064,1.5155,0.117125,-0.777212,1.36411
0.897858,-0.00190803,0.319106,0.0103533,-0.00444873,0.0113288,1.01917,-0.108163,-0.649286,1.32797,0.102096,-0.911395,1.4614,-0.056688,-0.89643,1.54718,0.111195,-0.824323,1.32582
0.915968,-0.00011119,0.318262,0.00910091,-0.00373122,0.0111285,1.03784,-0.107341,-0.700743,1.31698,0.0873393,-0.868282,1.51594,-0.0574473,-0.860675,1.57444,0.107398,-0.871218,1.28983
0.93395,0.000618544,0.316201,0.00843818,-0.00213377,0.0105835,1.06231,-0.103162,-0.754953,1.30681,0.0734074,-0.826126,1.56384,-0.0590338,-0.825299,1.59594,0.110008,-0.916546,1.25297
0.949604,2.33692e-05,0.312636,0.00777866,0.00161375,0.00848031,1.0535,-0.0904986,-0.804554,1.31822,0.0626322,-0.811704,1.58081,-0.0579045,-0.805094,1.58685,0.11247,-0.950453,1.25871
0.962534,-8.48533e-05,0.309189,0.00584825,0.00647174,0.00678,1.02396,-0.0748342,-0.843106,1.36414,0.0582611,-0.833346,1.54363,-0.0512255,-0.810577,1.53027,0.0869326,-0.952532,1.33053
0.973374,-0.000274231,0.306731,0.00421604,0.0109998,0.00583777,1.00672,-0.0607251,-0.874643,1.38833,0.053446,-0.854119,1.53154,-0.0441371,-0.817636,1.49942,0.0684787,-0.945423,1.38475
0.982356,-0.000329631,0.304481,0.00264722,0.0151803,0.00551685,0.989665,-0.0469838,-0.900081,1.41253,0.0473107,-0.874219,1.52349,-0.0379086,-0.826159,1.47913,0.0502366,-0.929648,1.43636
0.98936,-0.00035859,0.302175,0.00137233,0.0188873,0.00547935,0.97773,-0.0339023,-0.920688,1.43157,0.0397214,-0.891259,1.52406,-0.0320942,-0.832802,1.47318,0.0362115,-0.910225,1.47912
0.99406,-0.000239024,0.2995,0.000264968,0.0218125,0.00545784,0.956023,-0.0212626,-0.936485,1.45205,0.0291496,-0.903394,1.53153,-0.02689,-0.836373,1.48229,0.0247869,-0.88873,1.51546
0.996389,5.85646e-05,0.297036,-0.000556091,0.0237568,0.00534728,0.938773,-0.0117755,-0.945678,1.4701,0.0181943,-0.90828,1.54228,-0.0234523,-0.836912,1.49891,0.0173913,-0.872728,1.53854
0.99734,0.000186044,0.296667,-0.000600027,0.0251699,0.00572854,0.998889,-0.0111012,-0.945776,1.46963,0.0169488,-0.907785,1.54236,-0.0236451,-0.836726,1.49872,0.0173303,-0.872964,1.53777
